id,name_raw,product_core_id,confidence,super_class
b5a0eb53-00af-42fe-90d1-949a6fcdec36,"СОУС Голландский 1,7 кг. Knorr",condiments.sauce,0.3,condiments.sauce
0599aeac-b8b3-4f35-9c8d-d7b8964ce4b7,СОУС горчичный балк 700 гр. Heinz,condiments.sauce,0.3,condiments.sauce
3ecdfa1b-6fa9-4031-b185-e72296a0673e,СОУС горчичный дип-пот 25 мл *125 шт. Heinz,condiments.sauce,0.3,condiments.sauce
65215bcd-3e76-498f-9960-b7c9ba2532f2,СОУС горчичный пакет 2 кг. Heinz,condiments.sauce,0.3,condiments.sauce
7f9d55d9-d5d9-43b3-b997-f910d0f9692f,СОУС деликатесный Барбекью острый дип-пот 25 мл*125 шт. PIKADOR,condiments.sauce,0.3,condiments.sauce
f4dcb65c-5323-465d-b048-c68fa53b2cf7,СОУС для шаурмы 1 кг. Tamaki,condiments.sauce,0.3,condiments.sauce
c82f46ca-6b16-43eb-8d9a-f6a29acf08f1,СОУС Лемонграсс Таиланд 285 гр. Chang,condiments.sauce,0.3,condiments.sauce
bcc42d26-69f8-4287-8100-eb0f71e079f4,СОУС медово-горчичный 1 кг. Hellmann`s,condiments.sauce,0.3,condiments.sauce
beeee06e-0e11-4b0d-9cce-68282e5a0674,СОУС медово-горчичный 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
3dfca2be-33d2-489c-8d4c-f0739c7fcd60,"СОУС Мексиканский 2,2 кг. PROVIL S.A.",condiments.sauce,0.3,condiments.sauce
94453284-6c40-4ab2-9e03-dc051e641116,СОУС на основе растительных масел горчично-медовый дип-пот 25 мл*125 шт. PIKADOR,condiments.sauce,0.3,condiments.sauce
5198b273-1a54-4fe0-a5ab-f09ba105efa0,СОУС на основе растительных масел Тысяча островов дип-пот 25 мл*125 шт. Heinz,condiments.sauce,0.3,condiments.sauce
5b5cfac5-2c7e-4e6d-94ef-11a1fb723373,СОУС ореховый на основе растительных масел 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
1c34b288-3af8-48f8-b4b9-799e70b048bd,"СОУС ореховый на основе растительных масел Pro 1,5 л. Tamaki",condiments.sauce,0.3,condiments.sauce
d20b20ae-3c8c-400f-b4ba-fee54428e960,СОУС Пад Тай 1 кг. AROY-D,condiments.sauce,0.3,condiments.sauce
a9b68659-a0ce-44dd-b184-ee5b69e950cc,"СОУС Пад Тай 1,2 кг. Thai Chef",condiments.sauce,0.3,condiments.sauce
f77ae4e0-3dd9-43b8-8cfd-5a5c21ad69d3,"СОУС Перечный 2,3 кг. Kingzest",condiments.sauce,0.3,condiments.sauce
04f461c6-6a49-4441-8da3-491c53d6f81a,СОУС Поке 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
81848504-29b7-427a-8803-a5a2893be788,СОУС Понзу 1 кг. PADAM,condiments.sauce,0.3,condiments.sauce
9410109e-7692-4456-9f3d-3f1979cf4d8f,СОУС Ремулад 1 кг. Hellmann`s,condiments.sauce,0.3,condiments.sauce
e0948fa5-c660-4b61-9fca-7884384670f8,СОУС рисовый Мирин 1 л. ToDoFood,condiments.sauce,0.3,condiments.sauce
0e9108fb-850e-46c8-8e55-1504a60735c9,СОУС рисовый Мирин 18 л. PADAM,condiments.sauce,0.3,condiments.sauce
085f14d3-0218-45d0-8b9d-0bddd62b6cd7,"СОУС рыбный 4,5 л. AROY-D",condiments.sauce,0.3,condiments.sauce
645f1e81-fa76-4c22-986c-610ca0ef263b,СОУС рыбный Тайланд 700 мл. Aroy-D Тайланд,condiments.sauce,0.3,condiments.sauce
bfa76b41-5b5d-4ee0-b74e-7f5e75692188,СОУС со вкусом лемонграсса 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
bb15621e-8528-4787-89f1-5b236900af12,СОУС Спайси 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
aa1fec04-2936-475d-a22a-a69cc9b78bbf,СОУС Тысяча островов оригинальный балк 1 кг. Heinz,condiments.sauce,0.3,condiments.sauce
8e408cee-c1d0-4486-9e92-5c42e916b4d1,"СОУС Унаги 1,5 л. GENSO",condiments.sauce,0.3,condiments.sauce
32ed4f1c-4124-45ec-a774-ab17f751b6ae,"СОУС Унаги 1,5 л. GENSO",condiments.sauce,0.3,condiments.sauce
24777158-5c26-457d-9531-e65346053124,"СОУС Унаги 1,8 л. BG",condiments.sauce,0.3,condiments.sauce
3ce23596-a1ae-4320-8958-86c89e2065da,"СОУС Унаги 1,8 л. PRB",condiments.sauce,0.3,condiments.sauce
bdf5672b-ad57-4cc2-9adb-614b6e482956,СОУС Унаги 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
03e76153-ecc8-4f5b-91c2-d4553d25ca10,СОУС устричный 1 л. Tamaki,condiments.sauce,0.3,condiments.sauce
84756801-d6ec-4490-b54c-aaf1776f006d,"СОУС устричный 2,4 кг. PEARL RIVER BRIDGE",condiments.sauce,0.3,condiments.sauce
69b6c428-0ecc-4f36-a0be-bbcfc99a9922,СОУС устричный 510 гр. PEARL RIVER BRIDGE,condiments.sauce,0.3,condiments.sauce
9c1b0f3a-39b2-481c-afbe-04891474d2fb,СОУС Халапеньо 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
2e026516-8fee-444a-a38e-d96c3f8e7a32,СОУС Хойсин 1 л.,condiments.sauce,0.3,condiments.sauce
ba05b624-34c0-4a07-8d50-4f487d8bda7e,"СОУС Хойсин 2,20 кг. PRB",condiments.sauce,0.3,condiments.sauce
45bb92ec-17d8-4d4e-8cfe-6f811901c875,СОУС чёрно-перечный 1.5 л. Asian Style Genso,condiments.sauce,0.3,condiments.sauce
be5a8255-dca0-48cd-a74d-2e166fcd8633,"СОУС чёрно-перечный Тайланд 2,3 кг. GENSO",condiments.sauce,0.3,condiments.sauce
ac364306-5ef3-4f33-b326-3e1b3f4ed046,СОУС Черный перец 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
c7ee19c7-4de6-474a-bb74-663a33acd0d2,СОУС чесночный дип-пот 25 мл*125 шт. Heinz,condiments.sauce,0.3,condiments.sauce
7d23dd88-d6f4-4f56-8408-88683f2dfbed,СОУС чесночный пакет 1 кг. PIKADOR PRO,condiments.sauce,0.3,condiments.sauce
e5252220-2554-45ca-96d0-aa4115030494,СОУС чесночный Ранч на основе растительных масел 1 кг. Tamaki,condiments.sauce,0.3,condiments.sauce
12272acb-061f-4265-b656-fdb3b95c9ff2,СОУС Чесночный Ранч на основе растительных масел 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
1478410e-402d-4dcd-9a84-df0904ea4b15,СОУС Шрирача 1 л. Tamaki,condiments.sauce,0.3,condiments.sauce
cdfd8222-da75-4305-9274-645d1bab92e4,СОУС Шрирача 475 гр. Uni-Eagle,condiments.sauce,0.3,condiments.sauce
63faf580-5c70-46df-82d1-07a646bb27c3,СОУС Шрирача с дозатором 230 гр. Uni-Eagle,condiments.sauce,0.3,condiments.sauce
003bd40a-3227-48eb-99e2-481e606f534e,СОУС Шрирача с дозатором 815 гр. Uni-Eagle,condiments.sauce,0.3,condiments.sauce
1d939812-21cf-44f2-ac83-be969865f78a,СОУС Юдзу 470 мл. Tamaki,condiments.sauce,0.3,condiments.sauce
efdf2044-f675-4508-96f5-fefda06125d3,АЗИАТСКАЯ СМЕСЬ трав п/б 136 гр. KOTANY,condiments.spice,0.3,condiments.spice
ddac37d5-c900-4f2d-8984-7741abdde1fd,ГАЛАНГАЛ сушеный (резаный) Таиланд 100 гр. GENSO,condiments.spice,0.3,condiments.spice
856e499b-d311-4a18-9d61-4e32a915ae7b,ГВОЗДИКА целая пакет 500 гр. SpicеExpert,condiments.spice,0.3,condiments.spice
5eca591b-0859-43cb-b82e-b4368e30b97c,КАКАО порошок 1 кг. SpicExpert,condiments.spice,0.3,condiments.spice
7bf1f87e-a44f-43f6-adbf-7cd21e7bc9d0,КАРДАМОН молотый п/б 159 гр. KOTANYI,condiments.spice,0.3,condiments.spice
952ff048-153e-4685-bda3-59f2e30c4fe1,КОРИЦА молотая 600 гр. KOTANYI,condiments.spice,0.3,condiments.spice
64cf8f2d-5216-43cf-98b4-b92c0cee9a88,КОРИЦА молотая в банке 400 гр. SpicеExpert,condiments.spice,0.3,condiments.spice
6d2c4e0a-0904-4231-a5fb-559c7ce6a0a5,КОРИЦА палочки 350 гр. KOTANYI,condiments.spice,0.3,condiments.spice
f1c0706d-40b2-4289-a986-4d41734c028d,КОРИЦА палочки пакет 1 кг. SpicеExpert,condiments.spice,0.3,condiments.spice
d687e912-4dab-44c9-8b1f-40d4fbe1b4b2,КУМИН семена банка 450 гр. SpiceExpert,condiments.spice,0.3,condiments.spice
